Sr. No,"All India 
Merit",Institute Code,Choice Code,Course Name,"Exam(JEE/
MHT-CET)",Type,Seat Type
"1,067",71817 (61.8218588),6182,618237210,"Electronics and 
Telecommunication Engg",MHT-CET,AI to AI,AI
"1,068",71937 (61.5583855),3187,318750710,Chemical Engineering,MHT-CET,MH to AI,GSTO
"1,069",72135 (61.3998819),6278,627862510,Mechanical ,MHT-CET,MH to AI,GNT2H
,,,,Engineering[Sandwich],,,
"1,070",72509 (60.5737104),3188,318837210,Electronics and ,MHT-CET,MH to AI,LOBCH
,,,,Telecommunication Engg,,,
"1,071",72578 (60.5737104),4104,410424610,Information Technology,MHT-CET,AI to AI,AI
"1,072",72878 (59.6157997),3190,319037210,Electronics and ,MHT-CET,MH to AI,LOPENO
,,,,Telecommunication Engg,,,
"1,073",72997 (59.4507403),6207,620746610,Instrumentation ,MHT-CET,MH to AI,GNT1H
,,,,Engineering,,,
"1,074",73444 (58.7564176),6901,690124210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,075",73466 (58.7564176),6206,620637210,Electronics and ,MHT-CET,MH to AI,GNT3H
,,,,Telecommunication Engg,,,
"1,076",73825 (57.9531237),4151,415100210,Aeronautical Engineering,MHT-CET,MH to AI,GOBCO
,,,,,,,
"1,077",74402 (56.4501671),3192,319292010,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering (Internet of ,,,
"1,078",75460 (54.1568222),3465,346524510,Computer Engineering,MHT-CET,MH to AI,GVJH
,,,,,,,
"1,079",75510 (54.1568222),3148,314837210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,080",75814 (53.3681417),6759,675929310,Electrical Engineering,MHT-CET,MH to AI,GNT3H
"1,081",76031 (52.9257123),6419,641937010,Electronics and ,MHT-CET,MH to AI,GSCH
,,,,Communication ,,,
"1,082",76089 (52.9257123),6786,678637210,Electronics and ,MHT-CET,MH to AI,GNT3H
,,,,Telecommunication Engg,,,
"1,083",76488 (52.0094388),3475,347561210,Mechanical Engineering,MHT-CET,MH to AI,GOPENO
"1,084",76531 (52.0094388),5449,544929310,Electrical Engineering,MHT-CET,AI to AI,AI
"1,085",76826 (50.9892798),6758,675824510,Computer Engineering,MHT-CET,MH to AI,LSCH
"1,086",76833 (50.9892798),6802,680219110,Civil Engineering,MHT-CET,MH to AI,LOBCO
,,,,,,,
"1,087",76870 (50.9892798),3203,320337610,Electronics Engineering,MHT-CET,MH to AI,GOBCH
"1,088",77720 (49.4727527),6803,680324210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,089",77768 (49.3169168),6176,617619110,Civil Engineering,MHT-CET,MH to AI,GOPENO
"1,090",78032 (48.4998921),3503,350324510,Computer Engineering,MHT-CET,MH to AI,GNT2H
"1,091",78064 (48.4998921),6219,621924210,Computer Science and ,MHT-CET,MH to AI,GNT2H
,,,,Engineering,,,
"1,092",78080 (48.1429399),3147,314724510,Computer Engineering,MHT-CET,MH to AI,GNT2H
,,,,,,,
,,,,,,,
"1,093",78198 (47.7783049),3175,317537210,Electronics and ,MHT-CET,MH to AI,LSTH
,,,,Telecommunication Engg,,,
"1,094",78310 (47.7445862),6222,622261210,Mechanical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,095",78401 (47.5835199),4137,413737210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,096",78548 (46.7882164),3201,320119110,Civil Engineering,MHT-CET,MI to AI,MI
"1,097",78879 (46.3613397),6622,662261210,Mechanical Engineering,MHT-CET,MH to AI,GOPENH
"1,098",78884 (46.3613397),4135,413524610,Information Technology,MHT-CET,AI to AI,AI
,,,,,,,
"1,099",78899 (46.3613397),4135,413519110,Civil Engineering,MHT-CET,MH to AI,GSCH
,,,,,,,
"1,100",78912 (46.3613397),6755,675561210,Mechanical Engineering,MHT-CET,AI to AI,AI
"1,101",78939 (46.3475664),3146,314692010,Computer Science and ,MHT-CET,MH to AI,LSTH
,,,,Engineering (Internet of ,,,
"1,102",78960 (46.3475664),6187,618737210,Electronics and ,MHT-CET,MH to AI,GNT3H
,,,,Telecommunication Engg,,,
"1,103",79453 (44.8086964),4163,416337010,Electronics and ,MHT-CET,MH to AI,ORPHAN
,,,,Communication ,,,
"1,104",79946 (43.4221623),2114,211419110,Civil Engineering,MHT-CET,AI to AI,AI
"1,105",79953 (43.4221623),4139,413961210,Mechanical Engineering,MHT-CET,MH to AI,GOPENH
,,,,,,,
"1,106",79961 (43.4221623),6643,664319110,Civil Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,107",80290 (43.0561348),5164,516419110,Civil Engineering,MHT-CET,MH to AI,GOPENO
,,,,,,,
"1,108",80318 (42.9189281),4134,413424210,Computer Science and ,MHT-CET,MH to AI,GSCO
,,,,Engineering,,,
"1,109",80369 (42.9189281),4144,414419110,Civil Engineering,MHT-CET,MH to AI,GVJH
"1,110",80525 (42.6018901),4179,417999510,Artificial Intelligence and ,MHT-CET,MI to AI,MI
,,,,Data Science,,,
"1,111",80636 (41.8722328),3146,314692010,Computer Science and ,MHT-CET,MH to AI,GSTH
,,,,Engineering (Internet of ,,,
"1,112",80736 (41.7486972),6755,675561210,Mechanical Engineering,MHT-CET,MH to AI,LNT1H
"1,113",81104 (40.4705684),6206,620661210,Mechanical Engineering,MHT-CET,MH to AI,GNT2H
"1,114",81356 (40.1592803),4123,412337210,Electronics and ,MHT-CET,MH to AI,GOPENH
,,,,Telecommunication Engg,,,
"1,115",82021 (38.2669197),6419,641961210,Mechanical Engineering,MHT-CET,MH to AI,GNT1H
,,,,,,,
"1,116",82472 (37.0602202),6267,626792210,Civil and Environmental ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,117",83482 (34.4633689),2113,211319110,Civil Engineering,MHT-CET,AI to AI,AI
"1,118",83955 (33.2795222),6149,614924510,Computer Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,119",84258 (32.0471506),1120,112050710,Chemical Engineering,MHT-CET,AI to AI,AI
"1,120",84378 (31.5327984),6275,627537210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
,,,,,,,
"1,121",84548 (31.3412678),3465,346524510,Computer Engineering,MHT-CET,MH to AI,GOBCH
"1,122",85345 (28.5418221),5411,541124510,Computer Engineering,MHT-CET,MH to AI,LOPENO
"1,123",85414 (28.4430122),6317,631762410,Mechatronics Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,124",85784 (28.0907404),3207,320790010,Electronics and Computer ,MHT-CET,MI to AI,MI
,,,,Science,,,
"1,125",85787 (28.0164041),4135,413537210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
"1,126",86594 (25.0443150),6732,673237210,Electronics and ,MHT-CET,MH to AI,LOBCO
,,,,Telecommunication Engg,,,
"1,127",86606 (25.0443150),4177,417737010,Electronics and ,MHT-CET,MI to AI,MI
,,,,Communication ,,,
"1,128",86822 (24.7663165),3439,343937210,Electronics and ,MHT-CET,MH to AI,GOPENH
,,,,Telecommunication Engg,,,
"1,129",86983 (24.0395251),3475,347537210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,130",87064 (23.6497475),3196,319692010,Computer Science and ,MHT-CET,MI to AI,MI
,,,,Engineering (Internet of ,,,
"1,131",87090 (23.5047219),6732,673237210,Electronics and ,MHT-CET,MH to AI,DEFO
,,,,Telecommunication Engg,,,
"1,132",87572 (22.0508994),6220,622037210,Electronics and ,MHT-CET,AI to AI,AI
,,,,Telecommunication Engg,,,
"1,133",87703 (21.9131615),4151,415100210,Aeronautical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,134",87864 (21.1120124),6149,614924610,Information Technology,MHT-CET,MH to AI,LOPENH
,,,,,,,
,,,,,,,
"1,135",88110 (20.0386881),2129,212919110,Civil Engineering,MHT-CET,AI to AI,AI
"1,136",88176 (19.8181667),1127,112724510,Computer Engineering,MHT-CET,AI to AI,AI
"1,137",88558 (18.8856852),5411,541124510,Computer Engineering,MHT-CET,MH to AI,GOPENH
"1,138",88577 (18.4796096),6207,620761220,Mechanical Engineering,MHT-CET,MH to AI,GNT2H
,,,,,,,
"1,139",88999 (17.2098712),3187,318750710,Chemical Engineering,MHT-CET,MH to AI,GNT1H
"1,140",89032 (16.9157203),2112,211229310,Electrical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,141",89046 (16.9155059),6802,680261210,Mechanical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,142",89169 (16.8662506),6308,630824510,Computer Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,143",89309 (16.6127829),6762,676229310,Electrical Engineering,MHT-CET,AI to AI,AI
"1,144",89344 (16.1126187),3183,318360210,Automobile Engineering,MHT-CET,MI to AI,MI
,,,,,,,
"1,145",89714 (14.7852363),4190,419024210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,146",90125 (13.4337001),6313,631324510,Computer Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,147",90317 (12.4945045),6283,628329310,Electrical Engineering,MHT-CET,MH to AI,GNT2O
"1,148",90827 (11.1101601),5182,518224510,Computer Engineering,MHT-CET,MH to AI,GVJO
,,,,,,,
,,,,,,,
"1,149",91045 (10.3100943),5380,538024510,Computer Engineering,MHT-CET,AI to AI,AI
"1,150",91243 (9.3962008),5179,517924510,Computer Engineering,MHT-CET,AI to AI,AI
"1,151",91398 (8.8630614),4118,411824510,Computer Engineering,MHT-CET,AI to AI,AI
"1,152",91727 (7.6407734),6780,678029310,Electrical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,153",91736 (7.4199686),6315,631524210,Computer Science and ,MHT-CET,MH to AI,GNT3H
,,,,Engineering,,,
"1,154",91953 (6.8350241),3439,343929310,Electrical Engineering,MHT-CET,MH to AI,GOPENO
"1,155",92057 (6.6310785),6622,662237210,Electronics and ,MHT-CET,MI to AI,MI
,,,,Telecommunication Engg,,,
"1,156",92547 (4.5799038),6160,616019110,Civil Engineering,MHT-CET,AI to AI,AI
"1,157",92723 (3.7988344),3222,322224510,Computer Engineering,MHT-CET,MI to AI,MI
,,,,,,,
"1,158",92961 (2.9127645),6207,620761210,Mechanical Engineering,MHT-CET,MH to AI,LSTH
,,,,,,,
"1,159",93007 (2.8074981),6284,628419110,Civil Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,160",93297 (1.5597631),6317,631729310,Electrical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,161",93331 (1.3437685),1276,127624510,Computer Engineering,MHT-CET,MH to AI,GNT3H
,,6,,,,,
"1,162",93418 (0.9367487),6324,632424510,Computer Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,163",93534 (0.3647517),6269,626919110,Civil Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,164",93590 (0.1181335),6762,676224210,Computer Science and ,MHT-CET,AI to AI,AI
,,,,Engineering,,,
"1,165",94272 (76.0000000),6145,614529310,Electrical Engineering,MHT-CET,AI to AI,AI
"1,166",94300 (75.1200000),6625,662524510,Computer Engineering,MHT-CET,AI to AI,AI
"1,167",94887 (62.8200000),6802,680261210,Mechanical Engineering,MHT-CET,AI to AI,AI
,,,,,,,
"1,168",95282 (54.8500000),5380,538019110,Civil Engineering,MHT-CET,AI to AI,AI
